iso3,country,region,income_group,growth24,lngdppc23,gcf23,highinc,infl23,unemp23,trade23,popgrow23,gdppc23,gdppc24
RUS,Russian Federation,Europe & Central Asia,High income,5.039247110921963,9.264872668059374,27.303131349175,1,5.86571931748967,3.076,41.3395116492933,-0.285217600763343,10560.4658203125,11092.6337890625
RWA,Rwanda,Sub-Saharan Africa ,Low income,4.955032203632714,6.9016476700965095,38.362567406166,0,19.789546746467,12.352,66.8925839339472,2.1984982050137,993.911004643524,1043.15961499906
SAU,Saudi Arabia,"Middle East, North Africa, Afghanistan & Pakistan",High income,-1.9965479523161744,10.15170700901508,29.7627433615344,1,2.32708518362706,4.008,55.7974682325487,4.63821572656175,25634.8237547841,25123.0122060281
SDN,Sudan,Sub-Saharan Africa ,Low income,-14.657022895820393,6.518738953206132,2.17279846218936,0,,,2.47372878267665,1.32652175747925,677.723205566406,578.38916015625
SEN,Senegal,Sub-Saharan Africa ,Lower middle income,4.020103823607601,7.285483534774421,42.314987698199,0,5.93947798773215,2.784,71.5942815846823,2.38738348832592,1458.9664233275,1517.61838829684
SGP,Singapore,East Asia & Pacific,High income,3.2632565959143545,11.09705703149828,21.1305685622627,1,4.83372362825798,3.444,323.7012199919,4.85831607781442,65976.7068036903,68129.6960402288
SLB,Solomon Islands,East Asia & Pacific,Lower middle income,0.5844287811151094,7.493254878861174,21.2240411030554,0,5.88585897042164,1.443,101.134531825762,2.39583243369756,1795.88798697142,1806.38367324387
SLE,Sierra Leone,Sub-Saharan Africa ,Low income,2.1027333210886345,7.01559425821637,19.7051016443165,0,47.6428733253179,3.092,55.286796968766,2.19524258771884,1113.86837500697,1137.29005648131
SLV,El Salvador,Latin America & Caribbean ,Upper middle income,2.1280437501136173,8.407645397126927,21.497475229723,0,4.04554694222477,2.992,79.8122651787866,0.465531145369394,4481.19664108356,4576.55846613444
SOM,"Somalia, Fed. Rep.",Sub-Saharan Africa ,Low income,0.5484667763073103,6.141437375122518,23.6083226866216,0,,18.96,103.121007483117,3.07939219638342,464.72106952561,467.269910194458
SRB,Serbia,Europe & Central Asia,Upper middle income,4.529248148908316,9.012922885538318,24.6160934874749,0,12.3719043552519,8.268,114.49206464322,-0.621120944154492,8208.4786891507,8580.26105823259
STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,-0.5309911474979612,7.230274693389128,6.20476462377871,0,21.2589138473,9.032,46.9745787336632,1.99754660166419,1380.60169416257,1373.27082138436
SVK,Slovak Republic,Europe & Central Asia,High income,2.02649250952176,9.87217092607487,19.7276184665634,1,10.5319476645211,5.843,181.39087235645,-0.0923148510113108,19383.3732009401,19776.1758069498
SVN,Slovenia,Europe & Central Asia,High income,1.3995770850267153,10.157117692400249,22.510001872287,1,7.44687717385846,3.652,160.1596693009,0.396216782960902,25773.9015835069,26134.627203987
SWE,Sweden,Europe & Central Asia,High income,0.7016697822271212,10.89558674884876,25.2626527566229,1,8.5486248974891,7.611,107.619709443974,0.472717863265105,53937.7967122429,54316.2619329718
SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,2.0106115682809955,8.240165035347136,20.8277519082123,0,,34.61,99.7246110815617,0.946270731993531,3790.16576788091,3866.37127926695
SYC,Seychelles,Sub-Saharan Africa ,High income,2.0002737424775985,9.6981136680349,24.3522026214645,1,-1.03530088431952,,183.842116553333,-0.0876274304874622,16286.8557867673,16612.6374865452
TCD,Chad,Sub-Saharan Africa ,Low income,-0.11507243657955524,6.753421007467271,19.2864714749473,0,10.8363568399843,1.059,46.8626488759728,4.57399213394625,856.985507283698,855.999353179333
TGO,Togo,Sub-Saharan Africa ,Lower middle income,4.211268185003703,6.91892357354134,22.3879847944848,0,5.48928568141131,1.942,59.9291777017427,1.90565010531245,1011.2308927823,1053.81653764697
THA,Thailand,East Asia & Pacific,Upper middle income,2.998048742110182,8.767794856441542,22.3940359236883,0,1.22908986612448,0.733,128.792359690165,-0.0458651887192549,6423.99101164149,6616.58539335928
TJK,Tajikistan,Europe & Central Asia,Lower middle income,6.341419370020396,7.249291488892838,31.6513056719952,0,,7.037,65.6347010367354,2.01812009749216,1407.1075436221,1496.33813395037
TLS,Timor-Leste,East Asia & Pacific,Lower middle income,-10.161913191806004,7.153998935841084,20.4884517844113,0,8.42035103310377,1.525,89.3046490972644,1.08884743970717,1279.2112241611,1149.21889002201
TON,Tonga,East Asia & Pacific,Upper middle income,2.1285791524476405,8.45111751220694,25.9304511318589,0,6.35112980255182,1.652,79.6239257000079,-0.424539964766316,4680.30010664357,4779.92399898557
TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,2.4475527691373067,9.67550524046458,18.985717034243,1,4.62930242419968,3.361,,0.124756950526578,15922.7668349788,16312.4849555716
TUN,Tunisia,"Middle East, North Africa, Afghanistan & Pakistan",Lower middle income,0.9798017394215153,8.285849580407458,8.20796640437897,0,9.32899597507865,15.106,112.128858013354,0.666925034776371,3967.33387634534,4006.20588267443
TUR,Turkiye,Europe & Central Asia,Upper middle income,3.0947988212493005,9.611321116091183,34.5882765114043,0,53.8594087593315,9.388,65.6832084738667,0.406389351118662,14932.8851363122,15395.0278894893
TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,2.553842995381639,6.99655717646314,41.0023887360591,0,3.79923291384916,1.565,38.212034806339,2.90250073555304,1092.86413574219,1120.77416992188
UGA,Uganda,Sub-Saharan Africa ,Low income,3.1749392123893605,6.862491975261556,22.8160132458418,0,5.35094804280395,2.754,33.3416963302219,2.80083228962433,955.745797275462,986.090145363924
UKR,Ukraine,Europe & Central Asia,Upper middle income,2.855333456516962,7.67983434916351,18.0705046393604,0,12.8490222828559,,77.5096141935657,-8.42300777431605,2164.26123046875,2226.05810546875
URY,Uruguay,Latin America & Caribbean ,High income,3.371310912434189,9.82030566889607,17.6566283807228,1,5.86910359896119,8.355,52.3273108387018,-0.0835522251458198,18403.6753125157,19024.1204266155
USA,United States,North America,High income,1.810995614173283,11.092356083177735,21.5701430454153,1,4.11633838374488,3.638,24.9292981752847,0.822589035790284,65667.281580468,66856.5131698371
UZB,Uzbekistan,Europe & Central Asia,Lower middle income,4.594547897201151,8.361989889392762,33.0290737657093,0,9.95659071258018,4.434,63.102194304905,2.02114614047908,4281.20542121225,4477.90745486742
VEN,"Venezuela, RB",Latin America & Caribbean ,Lower middle income,5.13594862074207,7.2639506995745595,5.3259688045833,0,,5.407,28.0944323171165,0.310851368612458,1427.88655943805,1501.22207949327
VNM,Viet Nam,East Asia & Pacific,Upper middle income,6.365974867578172,8.235456156466793,31.6683495522758,0,3.25289282667662,1.645,164.995585455876,0.671429250652247,3772.36029116103,4012.50779921084
VUT,Vanuatu,East Asia & Pacific,Lower middle income,1.4331316624063728,8.064102720654564,22.2749819816,0,11.1825017088175,5.011,78.0648945040347,2.32481600892244,3178.3031116212,3223.85237984109
WSM,Samoa,East Asia & Pacific,Upper middle income,4.096888990293679,8.452860100624116,36.0680837032175,0,7.92164684826777,4.92,80.8405125709078,0.649190563116911,4688.46305366113,4880.54418032056
XKX,Kosovo,Europe & Central Asia,Upper middle income,10.365649430007217,8.53753425200944,33.9456293075627,0,4.94432438791283,,109.951851577902,-4.95226324203524,5102.74674921908,5631.67958854422
ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,-0.7135380794236368,8.658093701816968,15.3913174995668,0,6.0752438457966,32.098,65.6798759740707,1.32810094082844,5756.55049453121,5715.47531469148
ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,0.9414725669047108,7.19358061539153,31.4450686240954,0,10.884531691282,5.861,78.2418870451485,2.79406758723844,1330.85998216751,1343.38966380353
ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,-0.1178163425395673,7.257335406528494,10.0230432587302,0,,9.348,40.2912612046942,1.67709591394986,1418.47184628799,1416.80065463874
